,name,price,review,evaluation
0,톡톡,,"녹색과 우드톤으로 가정집에 초대받아 한끼 대접받는 듯한 느낌의 식당이다

다소 실험적인 요리로 궁금증을 자아내나 맛은 그에 미치지 못하다는 인상을 받았다. 대체적으로 색다른 조합이라는 생각에 맞게 조화롭지 못한 맛이었다

메인요리를 마칠 때까지는 흠..이었으나 디저트는 매우 맛있었다!",괜찮다
0,톡톡,,"오랜만에 방문한 파인다이닝이라 더 맛있었던듯.
평일 런치(55000)가 가성비가 좋다곤 하지만 트러플 파스타(+15000)와 웜 에피타이저(푸아그라, +5000)를 먹으려면 2만원이 더 든다는 것이 함정. 트러플 파스타를 너무 맛있게 먹었기에 다시 간다 해도 같은 선택을 했겠지만, 고기도 없이 평일런치 7만원이라면 과연 가성비를 좋다고 할수 있는걸지 좀 고민이 되는 부분이긴하다. 평일런치보다는 주말런치가 더 가성비가 좋을것 같다.

코스 요리를 먹다보면 한두가지쯤 별로인것이 있는데 이번 코스에서는 다 맛있게 먹었다. 다만 일행이 메인으로 시켰던 돼지목살은 좀 별루더라..",맛있다
0,톡톡,,"베비 톡톡톡... 내게 노크를 해줘...
이효리 누나야의 톡톡톡 아시죠... 그 시절 세련된 노래요...
레스토랑 톡톡도 그만큼이나 세련된지는 뜯어봐야하것든...
무려 작년에 먹은 주말런치코스...
톡톡을 자신있게 소개합니다...

프렌치... 컨템포러리... 우리... 아들... 무식해가 그딴거 몰라...
맛만 좋으면 된다는 굳은 심지... 지켜주시세...
주말런치로다가 예약했고... 예약서비스부터 정중한게 기분 좋아요...
원래 저같이 평소에 푸대접 받는 사람이 대접받으면 째지것든...

제철 재료들을 이용한 웰컴디시나 식부관의 식빵...
버터로 구워낸 통전복에 내장소스를 깔아 감칠맛도 더해주시고...
생선요리와 파스타... 디저트까지 모두 좋지 않은게 없었서요...
블랙 트러플을 갈아 올린 파스타는 사실 아직도 기억에 남것든...
맛있는 파스타 먹으면 기분이 에구... 찢어져...

그런데 왜 외국인 직원 분한테 어려운 메뉴 설명 시키셨서요...
발음이 너무 힘드신데 꿋꿋이 설명하시는거 보고 좀 안타까웠것든...
친절한건 좋은데 에구... 한국인이 미안해...

에구... 세줄 요약...
1. 모두가 친절하고 정중해서 기분 좋은 레스토랑...
2. 제철 재료 활용을 참 잘 하시는거 같것든...
3. 하지만 어려운 메뉴 설명은 한국인 직원을 통해주세요... 어서요... 꼭이요... 빨리요...

<리뷰 원정대... 아직 55발 남았다...>",맛있다
0,톡톡,,톡톡 이름부터 맛있는 곳. 셰프님의 식부관도 궁금했는데 톡톡에서도 식부관빵을 즐길수 있어서 식전빵부터도 행복해집니다. 내부가 넓진 않지만 이전 후 더 깔끔해졌고 서비스는 여전히 훌륭한 곳. 제철 식재료로 창의적인 조합과 색다른 맛을 내는 요리 하나하나가 정성스럽고 식후 만족감도 늘 높은 곳,맛있다
0,톡톡,,"제철 재료와 다양한 요리기법으로 센스있는 다이닝을 선보이는 톡톡! 런치와 디너 한 번씩 총 2번 방문했는데 확실히 런치쪽이 가성비가 좋다고 느꼈다. 하지만 디너로 방문해도 맛있어서 후회할 것 같지는 않다.

여긴 식전빵부터가 치트키. 빵도 빵이지만, 일단 다시마버터가 너무 맛있다. 식전빵으로 배채우는 건 바보라고 생각했는데, 이곳에선 나도 모르게 빵 좀 더 주세요 하고 있었다.

방문한 지가 좀 되어 각 코스 메뉴마다 자세히 기억이 나진 않지만, 확실한 건 파스타가 정말 흠잡을 데 없이 맛있었다. 시그니쳐인 블랙트러플 파스타는 먹어본 경험을 통틀어 가장 좋았다. 밸런스도 훌륭하고 크림 자체의 고소한 풍미가 일품. 랍스터 콜드 파스타도 기대 이상이다. 카펠리니 면을 그리 좋아하지 않는데, 이건 꼬독한 식감이 톡톡 튄다. 비스큐의 풍미가 녹아있는 진한 크림 소스에 토마토도 산뜻하게 어울리고.. 여름에 너무 잘어울리는 메뉴! 새우생면파스타도 부드럽고 맛있었다. 역시 명불허전 파스타 맛집.

그외 기억에 남는 것은 카르파쵸와 스테이크. 내가 방문한 이때는 충북 음성에서 온 소고기로 디쉬를 내주었고, 카르파초는 채끝등심을, 스테이크는 안심을 사용했다. 둘 다 정말 부드럽고 완벽하다. 카르파초는 위에 올려진 요소들과 조화가 예술이고 스테이크는 굽기도 식감도 모두 좋다. 퓨레까지 맛있었음. 꼭 소중한 사람과 함께 재방문하고 싶다.",맛있다
0,톡톡,,"퓨전 양식 같은 느낌이었다
애피타이져 에서 새로운 시도가 느껴졌다.
파스타가 가장 실망스러웠다
강남 파스타 전문점보다 살짝 못한 맛이다
스테이크는 다음으로 실망스러웠다.
강남 스테이크 전문점보다 살짝 못한 맛이었다.
디저트는 넘치도록 셨다.

총평을 하자면 런치 55.000에 스테이크 20.000 추가해서 먹었는데 2배가격에 디너에 안온걸 다행으로 여기는 경험이었다.
인테리어가 깔끔하고 청녹색 벽이 참 예뻤다
역시 강남이다. 인테리어 좋다!",별로
0,톡톡,,"집 근처 동네 이태리 음식점
이름 귀여운 #톡톡

에피:
Raw Fish
그날의 신선한 생선회, 여름 방어 나옴
상큼 발랄 깜찍한 맛

파스타:
#다시마파스타
다시마의 감초 스러운 맛이 올라와 트러플과 어울리는 가장 맛있었던 파스타
#트러플파스타
계란 노른자 풀어서 깊고 풍미로운 맛을 잘 살린 톡톡 시그니쳐 메뉴

리조또:
밥알 하나 하나가 다 씹는 맛이 좋고 야생버섯과 완도 전복이 어우러진 리조또

디저트:
#크림브륄레
라즈베리 셔벳이 올려진 크림 브륄레
달달하니 맛좋음
#커피쿠키
커피랑 곁들여 먹기 좋은 쿠키들
Specisl thx to @roberthan_0327

맥주:
가장 무난하다고 추천 받은 스페인 맥주로 곡물향 찐하게 올라옴

탑 3 파스타 중 하나라고 할만 함
간만에 쥔쫘? 맛있는 파스타 맛봄",맛있다
0,톡톡,,"주말 런치 코스로 다녀왔어요, 기대했던 것보다 만족스러웠던 곳!! 내부도 차분하고 깔끔하고 원형 테이블이라 좋았어요.

가장 좋았던 메뉴 중 하나는 “스테이크”! 같이 간 친구들 모두 베스트로 꼽았던 메뉴예요. 굽기, 식감 모두 완벽! 다음에 갈 때도 또 시키려구요.

오히려 기대했던 “트러플 파스타”를 먹을 때쯤이면 배가 넘 불러가지구 제대로 먹지 못했어요ㅜ 바로 앞에 나온 스테이크의 깊은 인상 때문이기도 하구요.

또 디저트두 맛있어가지구....디저트까지 잘하다닛! 크림브릴레랑 휘낭시에 너무 맛있는 거 있죠?! 이제까지 크림브릴레 싫어한다고 하고다녔는데 맛있는 크림브릴레를 못먹어봐서 그런거였어요ㅋㅋ

너무 맛있어서 담에 또 가야지요~(≧▽≦)",맛있다
0,톡톡,,파인다이닝. 코스는 만족,맛있다
0,톡톡,,"많이 바뀌었네요.

음식이 전반적으로 만족스러운데... 걘쩍으로 트러플이 들어간 음식이 많아서 통일감 보단 여러가지를 고르기 어렵고 지루한감이 있네요.

카르파쵸는 채소가 많아 쇠고기로 쌓아서 먹을수 있어 좋았어요.

군만두는 피가 좀 두꺼워서 속 보다 오래 남는고 피에 묻어있는 오일의 느끼함이 남네요.

관자는 감자퓨레와 함께 부드럽네요. 단지, 제 취향보다는 더 꽉차게 읶었네요.

파스타는 풍부한 트러플 향과 크림의 묵직함이 고소하게 다가오네요.느끼한게 싫으시면 싞기전에 다 드시기를 권합니다.

전복 리조토. 기분 좋을 정도로 저에게는 짰습니다. 전복은 부드러웠곶 밥알은 생글생글 살아있어서 좋았어요.

나물을 올린 스테이크. 정말 찬사를 보냅니다. 한식 같은 느낌의 스테이크 굿입니다.

밀페유는 정말 나눠 먹기 힘드네요. 그래도 달달 새콤. 사랑스러운 마무리네요.",맛있다
0,톡톡,,"제일 좋았던건 초반에 한입거리들과, 메인으로 골랐던 생선. 맛있던것들은 먹느라 정신없어서 그런지 사진을 못 남겼다.... (다행히 메뉴는 찍어놨다!) 메인이었던 생선요리는 가자미 사이에 버섯같은 것을 잘 다져서 소스와 함께 넣은 것 같았는데, 저녁으로 생선 메인이 가벼울 수 있는데 적절한 무게감을 줬던 것 같다. 식부관 빵에 캐비어 섞은 버터도 좋았고... 톡톡은 이사 이후 처음 왔는데, 인테리어도 식기도 너무 좋아졌다. 그 와중에도 여전히 예전처럼 파인다이닝이지만 적당히 캐쥬얼하고 어깨에 힘을 뺀 듯한 분위기가 참 좋다.",맛있다
0,톡톡,,"비싼 값어치를 하는 집.
디쉬가 바뀔 때마다 그저 물개박수 치면서 먹으면 된다.",맛있다
0,톡톡,,너무 좋아하는 집! 처음 갔을 때 맛있어서 연달아 세번이나 갔어요.,맛있다
0,톡톡,,"오랫동안 가고싶다 리스트에 있던 곳인데 드디어 다녀왔어요!!
평이 좋아서 엄청 기대했는데
빵이랑 같이 나온 다시마 버터부터 만족!!!
트러플도 요리들도 맛있고,
스테이크 굽기도 딱 적절해서 맛있었어요!!
후식으로는 크림브륄레 완전 추천해여~
다음에 가면 단품 말고 코스로 먹어봐야겠어요!",맛있다
0,톡톡,,"평일 런치로 먹었습니다. 개인적으로는 평점이 너무 높다 생각해 별로라고했어요. 맛은 무난했고 물론 코스치고 가격대가 괜찮지만 이런거 저런거 추가하면, 비슷한가격으로 다른곳에서 더 맛있게 먹을수 있을것같았고 친절하지만 뭔가 어설픈 느낌을 받았습니다 .",별로
0,톡톡,,"#청담동 #톡톡

""톡톡이 무너졌나?""

1. 아내와 점심으로 찾은 톡톡이다. 청담동으로 이전 후 좀 더 넓어지고 쾌적한 진짜 레스토랑 스러운 모습으로 변신을 했다. 그런데 생각보다 아쉬운 점들이 많은 식사였다.

2. 먼저 예약이 쉽지 않다.
예약을 하기가 어려운 것이 아니라 에이전시를 통해 예약금을 걸고 (꼭 에스크로 처럼) 식사를 마치고 식대를 지불을 하면 디파짓을 돌려 받는 방식이다. 노쇼 방지를 위한 것인지는 충분히 이해는 하겠지만 조금 더 간소한 방법은 없나? 하고 생각을 해봤다.
사실 이 정도의 귀찮음을 감당할 수는 있지만, 이 귀찮음이 식사에 대한 기대치를 훅 하고 올려 버린다.
<너 맛없기만 해봐라...> 이런 식으로.

3. 서빙이 아쉽다. 뭔가 전문적인 듯 하지만 어설프다.
예를 들어 외국인 소믈리에님은 한국말을 잘 하시긴 하지만 그렇게 속삭이듯 작은 목소리로 설명을 할 정도의 발음이나 실력은 아니다. 귀 쫑긋 하고 들었지만 50% 정도 밖에 듣지 못했다. 차라리 영어로 해주시는 것이 더 좋을 듯 했다.

식탁 크리닝타임이 없는 것도 식당의 격을 떨어뜨린다.
식사 후 빵 부스러기 등 음식 잔해가 남아있는 식탁을 정리를 하고 디저트를 먹는 것이 일반적인데 (미국에서...) 톡톡 정도의 격으로 운영하는 식당이라면 당연히 클리닝 타임이 있어야 한다. 더러운 식탁에 그것도 음식 찌꺼기 위에 서버는 아는지 모르는지 디저트 접시를 턱 하니 올려 놓는다.

4. 음식 얘기를 해보자.
- 먼저 식부관빵을 서빙하는데, 비싼 빵이니 더 주지는 않을 것이다. 맛있기는 하지만 그렇다고 식부관빵이 대단한 것도 아니다. 겉바 속촉에 결대로 찢어지는 잘 만든 빵이긴 한데 빠리바게트의 투터운 하니토스트 정도를 <발뮤다 토스터>에 구우면 그 정도의 식감과 맛이 나온다.
호들갑 떨 필요는 없다.

- 아뮤즈는 아주 훌륭했다. 특히 버섯의 향을 잘 살린 생버섯 요리는 기가막힌 아뮤즈다. 역시 톡톡 클래스

- 따듯한 전채로 내어주신 굴라시는 너무 가볍다. 굴라시가 이런 국같은 식감과 맛은 아닐텐데...

- 뇨끼는 호불호가 있을 식감과 맛이다. 나와 아내는 쫄깃한 식감을 좋아하기 때문에 이집의 크리미한 덤플링 같은 뇨끼 식감은 큰 감흥은 없다. 맛 역시....

- 해산물요리로 주신 방어 쉐비체는 쉐비체 맛이 아니다. 방어에 그리 잘 어울리는지 모르겠는 시트러스 소스는 내 취향은 아니다. 그리고 방어가 너무 조각이 크다. 쉐비체인데..

- 파스타로 주문한 블랙트러플 파스타는 역시 최고다. 이집 시그니쳐 메뉴라는 것은 익히 들어 알고 있는데, 역시 맛과 식감 향 모두 훌륭하다. 비싼거야 어쩔 수 없다지만...

- 추가 파스타로 주문한 또다른 이집 시그니쳐인 랍스터 콜드 파스타 역시 대단히 맛있다. 완벽한 카펠리니의 식감과 진득한 랍스터 향이 그득한 크림소스는 소름 끼칠 정도로 맛있다. 특히 살짝 살짝 나는 생딜의 향기가 감미롭다.

- 디저트는 참 쌩뚱맛다. 게다가 럼에 절인 복숭아인가 하는 과일을 사용했는데, 술을 사용한 디저트를 굉장히 싫어하는 나는 먹는게 힘들 정도였다. 옆옆 테이블에서는 디저트 나오기 전에 서버가 술을 사용했다고 괜찮은지 물어보는 것 같았는데 왜 우리 테이블에서는 그 과정을 생략을 했을까? 하는 서빙의 어설픔이 아쉬웠다.

5. 전체적으로 시그니쳐로 유명한 메뉴들은 정말 맛있다. 하지만 그 외의 메뉴들은 굉장히 어색하다.
물론 서빙까지...

명성에 비해 아쉬운 점심식사였다.
재방문은 글쎄?",괜찮다
0,톡톡,,"생일로 가보게 된 톡톡.
듣던 명성에 비해 구성이 재미있진 않았다.
대체적으로 무난하고 맛있었지만 그 이상은 아님.
직원분들은 친절하시지만 나오는 메뉴에 관한 설명을 자세히 듣게 되는 건 서버분에 따라 복불복.
생선보다는 스테이크가 나았고 파스타는 트러플이 좀 더 취향. 디저트는 조금.. 기대이하였다.",괜찮다
0,톡톡,,"주말 런치로 방문, 코스( 4.5)를 주문했다 상당히 많은 요리를 주문해서 먹었고 흠 잡을 데 없었다 파스타 종류가 특히 훌륭했고 세련된 인테리어나 능숙한 서빙 역시 좋다
그러다 어쩐 일인지 자리를 떠나 올때까지 딱히 기억나는 디쉬가 없다는 건 좀 이상했다 뭐랄까 이 요리를 먹기 위해 반드시 이 레스토랑을 꼭 방문하고 싶다는 그런 느낌이 없다
매장에 창문이 없어서 좀 답답한 느낌이 든다 그럼에도 불구하고 가격에 비해 차고 넘치는 요리이기에 조만간 재방문 할 예정",맛있다
0,톡톡,,"불어로 쓴 동서양 기행문을 읽는 느낌이었던 컨템포러리 프렌치 레스토랑 톡톡! 프랑스 요리의 문법을 바탕으로 장르에 구애받지 않는 다양한 시도를 선보이는 곳인데, 가깝게는 이탈리안, 멀게는 일식과 한식의 색채를 능청스레 더하는 실력이 인상적이다. 재치 있는 셰프님과 부루마블 한 판 하고 나온 느낌이었달까.

코스의 시작인 아뮤즈부터 그 재치가 돋보이는데, 외따로 놓인 두 크래커 위에 올라간 테린과 육회의 대비가 퍽 흥미롭다. 공간의 성격상 타르타르라고 보는 것이 맞을 수도 있겠지만 다시마를 활용한 감칠맛이 느껴지는 밑간과 고기의 질감은 입에 넣자마자 육회의 그것을 생각나게 하는데, 맛과 기원이 확연하게 대비되는 두 요리가 하나의 둥그런 세계를 유영하는 모양새는 톡톡이 지향하는 바를 함축하는 듯 보여서 보는 재미가 있었다. 맛은 물론 시각적으로도 만족스러운 아뮤즈.

식전빵과 함께 나온 다시마 버터의 은은하게 착 감기는 맛은 따로 구매하고 싶을 정도였고, 동양적인 터치가 조금씩 들어간 전식들을 지나오면 어느새 첫 번째 메인으로 힘을 빡 준 정통 프렌치를 만나게 되는데, 생선과 한우의 상태도 좋았지만 무엇보다도 프랑스 요리의 시작이자 끝인 소스의 완성도가 정말 만족스러웠다. 정신을 차려보니 생선은 간데없고 뵈르 블랑 소스만 긁어먹고 있던 나를 발견... 한우에 곁들인 당근 퓨레도 기가 막혔지만 그 자체로 존재감이 너무 강해서 잘 어우러진다는 느낌은 들지 않아 조금 아쉬웠다.

첫 번째 메인 요리가 끝나면 프렌치 레스토랑에서 파스타를 만나는 기묘한 체험을 하게 되는데, 언제 메인이 나왔냐는 듯 시치미 뚝 떼고 나타나는 파스타의 완성도 역시 흠 잡을 데 없었다. 고정 메뉴인 트러플 파스타는 트러플 풍미가 은은하게 더해진 면이 맛의 균형을 해치지 않아서 좋았고, 매일 바뀌는 오늘의 파스타(이날은 봉골레)는 기본에 충실한 맛. 코스를 마무리하는 제철 과일 밀푀유도 만족스러웠다. 곁들여진 라즈베리 소르베가 신의 한 수.

비유하자면 긴 여행을 끝내고 여권의 페이지를 가득 채운 도장들을 바라보는 뿌듯함 같은 것이 느껴지는 곳. 섬세하지만 어렵지 않게 풀어낸 프렌치를 기반으로 쌓아올린 다국적인 맛이 주는 충만함이 인상적이다. 파스타가 없는 평일 런치의 가성비도 좋지만 상기한 총체성을 보다 잘 경험할 수 있는 주말 런치 코스(아뮤즈-애피타이저-메인-파스타-디저트, 65000)를 추천하고 싶다!",맛있다
0,톡톡,,직원분들도 친절 하고 점심 코스 먹었는데 가격대비 매우 맛있었다.,맛있다
0,톡톡,,하나아쉬운건 추가금낸 스테이크가넘작음,맛있다
0,톡톡,,"합리적인 가격!

아뮤즈부쉬의 파테는 아주 본연의 맛을 즐기기에 좋았다.

버터넛스쿼시 스프!
요즘 유행하는 카다이프를 적당히 쓰신것 같아
너무 좋았구 은은한 산미가 자칫 느끼할 수 있는
프로파일을 잘 커버해준것같다!

식전빵!
딱 빵으로써 역할을 한 것 같다 :)
다시마버터는 개인적으로 조금 더 차갑게 발리면
다시마의 맛을 더 잘 느낄 수 있을 거 같아서
조오금 아쉬웠다!

웜디쉬!
으흠 이거는 조금 힘이 많이 들어갔다는 생각이 든다.
에스카르고와 소스는 너무좋았으나
저민소라(?)는 크로와상과 어울리기에는
나에게는 약간 이잉(?)이었다

콜드디쉬!
잿방어는 방어의 결이 너무 좋아서
상큼한 소스가 방해하는것 같았다.
너무 좋은 맛들이 넘쳐나 서로 양보하지않는것 같았다!

트러플크림파스타!
온도가 너무 좋았다!
트러플향이 과하지않았고
면식감도 적당히 느껴졌으며
고소한 맛도 기분 좋게 느껴져 아주 만족스러움!

스테이크!
겉은 바삭하면서 비장탄의 향이 살짝 배어있고
속은 고기 결이 아삭하다 느낄정도로 아주
레스팅이 되어있었다
개인취향은 레어쪽에 가깝지만
이렇게 온도가 완벽한 미디움레어는 대환영!
다만 당근소스는 너무 맛있어서 완벽한 고기에는
조금 덜 맛있었으면 하는 과한욕심이 느껴졌다 ㅎㅎ

디저트!
블랙커런트..
말해뭐하나. 블랙커런트는 그자체로 완전하니까...
이거만 퍽퍽 퍼먹고싶다. 대만족!

총평

톡톡은 역시는 역시다!
과하지않고
주인공은 주인공답게
담백한 플레이팅과 프로파일 스트럭쳐로
메뉴이름을 그대로 입으로 전달하는,
톡톡의 비젼을 담아낸 식사!!

아주 잘 먹었습니다 :)",맛있다
0,톡톡,,"청담으로 이전하고 방문해서 즐긴 주말 런치 코스. 이전 보다 훨씬 공간이 세련된 느낌이다. 차분한 톤다운 블루 톤의 인테리어와 벽면 가득 메운 찬장이 시선을 끈다. 여럿이 방문하여 이것저것 맛보았는데 어느하나 빠지지 않는 맛이다. 그 중 제일은 역시 파스타. 가장 좋아하는 콜드 랍스터 파스타를 추가 주문하여 먹었다.
웰컴디쉬는 버섯 브리오슈 타르틴과 아란치니.
수프로는 버터넛스쿼시의 단호박 같은 수프,
잿방어 카르파치오/뿌리채소 샐러드/달팽이 요리 중에 에피타이저를 선택할 수 있었다. 달팽이 요리 추천!
한우 카르파치오는 특별히 추가로 맛볼 수 있었던 요리인데 꼭 추가하여 드시길 권한다. 고기는 신선하고 부드러운 소스와 새콤한 씨겨자, 식감이나 모든 밸런스가 좋다.
메인은 대구찜과 한우 스테이크.
파스타는 오일 베이스의 생면 파스타인 새우따야린, 시그니처인 트러플파스타가 있었다. 역시는 역시다. 트러플파스타도 맛있게 먹었고 냉파스타도 좋았다.
이 날 정말 맛있는 디저트를 먹었는데 제철과일인 무화과를 올려낸 밀푀유와 크림브륄레. 곁들인 블랙커런트 소르베가 킥이었다. 쁘띠푸로 나론 밤 휘낭시에까지 모든 코스가 완벽했다. 행복한 점심이었음!",맛있다
0,톡톡,,스테이크 트러플파스타 마싯,맛있다
0,톡톡,,"정말 정말 만족스러웠던 톡톡
이름은 뭔가 캐주얼틱 한데, 가게 내부는 고급스럽고 모던한 분위기다.
주말저녁이었고 분위기 맛 비주얼 서비스 모든것이 만족스러웠던 곳

일단 웰컴디쉬부터 마치 한폭의 그림처럼 넘 이뻤고 버섯의 향과 바삭한 식감이 일품이었다. 그다음 나온 사시미 또한 식감이. 식전빵은 특이하게도 햄같이 생긴것과 버터를 같이 발라먹는데 오 묘하게 엄청 잘어울림

특히 여기는 고기메뉴가 먼저나오고 파스타가 나오는데, 그만큼 파스타가 맛있기때문인것 같다. 특히 트러플 양유치즈 파스타는 이때까지 먹었던 파스타중에 ㄱㅏ장 풍미가 살아있었고, 랍스타 파스타는 차가운 파스타인데 랍스타의 톡톡 터지는 식감이 잘살아있고 마지막에 남은 소스가 진짜 별미다 크리미한 비스크향..

고기는 양고기보단 쇠고기다. 쇠고기 스테이크는 보트르메종 이후 이렇게 맛있는건 첨 봄 육즙이 팡팡 터진다 이까지만 먹어도 배가 너무 부름

디저트도 새콤달콤 정말 맛있는데 배가불러서 잔뜩 먹지는 못해 아쉬웠다. 마지막에 막걸리 마카롱은 진짜 막걸리 그자체의 맛이 난다ㅋㅋㅋ약간 웃기기도 하고, 뜬금없기도 함

모든 음식 하나하나가 맛있었던 곳.
다음에 오면 파스타들과 쇠고기스테이크를 집중공략 할것이다",맛있다
0,톡톡,,"리모델링 후 방문 했어요..
솔직히 맛 없었어요
채끝등심이랑 파스타는 괜찮았지만 나머지 메뉴는 맛없어서 사진도 거의 안찍었어요 특히 12000원 주고 추가한 존도리는 정말... 생선 들어간 분짜 그 이상도 이하도 아니에요 예전엔 맛있었다는데 ㅠㅠ그때와볼걸슬프네요
이렇게먹고둘이17만원",별로
0,톡톡,,"런치코스로 다녀왔어요!
아뮤즈부쉬 플레이팅 너무 예쁘지 않나요??!?
한우육회와 표고버섯이 올라가져있던 ,,
그런데 너무 빵부분이 딱딱해서 먹자마자 입천장 까졌어요 ㅜㅜ 먹는 내내 고생했던 ㅜ
버섯은 향과 식감 다 너무 좋았어요!
식부관 빵은 식빵은 너무 맛있었는데 호밀빵은 ,,,별로 이 호밀빵 또한 너무 딱딱함 ㅜㅜ 다시마버터는 쏘쏘 괜찮아요 조금 비릿한데 짜요 그냥 식빵먹거나 발사믹 달라해서 먹는게 더 맛있었어요
보울디쉬는 옥수수크림스프 , 옥수수의 고소한 맛과 스프의 부드러운 느낌이 단호박 맛도 조금 났어요
차가운 스프였는데 입맛을 돋우는데 좋았어요
에피타이져는 오늘의 해산물요리로 잿방어회가 나왔어요 쫄깃하기보간 부드런 숙성회식감에 상콤한 야채들이었어요
메인디쉬 블랙트러플파스타 진득하니 느끼하고 트러플맛이 잘 어우러져요 면 식감도 적당히 도톰하니 좋았어요
삼겹살요리는 좀 많이 달더라구요 느끼도하고 한입은 맛있는데 두세입 먹으면 좀 힘들맛
단품으로 따로 대구요리를 시켰는데 대구는 없다고하셔서 참돔으로 대신 요리를 부탁드렸어요 노란색 뵈르블랑소스가 고소하고 참 입맛 돋구는 맛이에요 참돔이라 조금 비릿한 느낌이 없지않아 있었어요 대구살이 더 맛있을 것 같긴해요 하지만 참돔도 너무 맛있었어요
비늘을 캐러멜라이즈드한 달달한 생선살에 소스가 금상첨화더라구요
디져트는 복숭아 샤벳 상큼하고 달달 시원하니 딱 입가심하기 좋았다 위에 올려진 크림과 머랭이 너무 맛있었다 머랭에서 좀 생강맛이나서 취향저격... 나는 디저트가 너무 맛있게 잘 먹었다 그런데 같이나온 아이스 아메리카노는 진짜 별로 ,,
전반적으로 가격도 구성도 일단 깔끔한 플레이팅과 기본에 충실한 맛이 너무 좋았던 톡톡",맛있다
0,톡톡,,"여긴 에피타이저부터 디저트까지 맛없던게 없었어요❤️ 점심에 가서 이것저것 시키고 돈도 많이 깨졌지만 하나도 아깝지 않았던 곳입니당. 한국에서 이탈리안 맛집 추천해달라고 하면 톡톡은 꼭 추천할거에요

파스타는 당연히 다 맛있구요 애피타이저 중 푸아그라 파이가 정말 맛있었어요! 꼭 시켜보세요ㅎ

분위기도 좋아서 기념일에 가도 좋을것 같고 정말 맛있는게 땡기는 날이다 싶을때 가는것도 추천해요.",맛있다
0,톡톡,,"확정 이전 후 오픈한 주에 방문. 청담동에서도 굉장히 음? 스러운 위치로 옮겼는데, 곱씹어보니 뭔가 골목의 어떤 건물에 있다는 사실이 도쿄 같다는 느낌이 들었음. 다른 층들은 공사중이던데 다른 식당들이 들어오는듯 함. 여튼 톡톡은 건물 3층에 위치! 아주 달라진 것이 있다면 내부 인테리어인데, 여전히 테이블보를 깔지는 않지만 이전에 비하면 파인에 가까워진 멋진 모습이었다! 디스플레이도 그러한듯.

메뉴는 거의 비슷하고 가격도 차이 없음. 언제나 그래왔듯 특히 코스 가격이 합리적. 나는 주말 저녁이었음. 조금씩 나오지만 굉장히 배가 불렀다.. 뭔가 추가하고 싶었으나 배불러서 패스함. 한우, 트러플 크림 파스타 선택. 예전과 똑같은 것도 있고 아닌 것도 있고. 가장 큰 차이점이라면 식부관의 빵을 주는데 뜯어먹는 조그만 식빵 너무 귀여움. 다시마버터도 굿.. 오픈한 주라서 전복에 트러플을 그냥 좀 더 갈아줬음. 덕분에 사진에서 전복은 자취를 감추었다 물론 내 입속으로..

여튼 하나하나 맛 없는게 없는 톡톡. 코스 가성비가 좋지만 먹고싶은 단품 여러개로 하는 것도 언제나 좋은 선택. 재료도 구성도 맛도 마음에 드는 곳!",맛있다
0,톡톡,,식부관 빵 너무 맛잇고 새로 이전한 위치도 좋아요,맛있다
0,톡톡,,"지난번 방문보다 더 맛있어졌네요!

거의 같은메뉴를 먹었지만 기분탓인가

오늘이 더 괜찮았습니다!",맛있다
0,톡톡,,"잘 조율된 앙상블

일요일 점심 코스(45000)로 2인 식사했습니다.

어뮤즈부쉬는 아마란치와 버섯샌드였는데 둘다 맛있었어요. 저는 특히 버섯샌드의 식감이 좋았고 포르치니 버섯 향이 살아있어서 맛있게 먹었습니다.

다음으로 나온 식전빵은 특이하게 식빵 같은 텍스춰에요. 쉐프님이 운영하는 빵집에서 제공한다고 합니다.

다음 요리는 찬 스프요리였어요. 제 기억이 맞다면 아스파라거스 스프였습니다.

다음은 오늘의 샐러드와 문어카르파치오였습니다. 문어의 식감이 탱글해서 좋았어요.

메인 요리는 오늘의 파스타와 도미요리를 먹었어요. 도미요리는 눅진한 버터소스와 보드라운 생선살이 완벽한 조화를 이루네요. 파스타는 메인요리가 되기에는 좀 심심했어요

디저트는 상큼한 블러드오렌지소스를 올린 크림 브릴레였어요. 함께 나온 홍차는 순하게 우려졌구요.
블러드오렌지의 색감과 새콤함이 좋은 마무리가 되었습니다.

런치코스만 보면 안정감이 좋고 좋은 식재료를 쓰시네요. 약간 아쉬운 것은 기본에 충실한 나머지 좀 아티스틱한 면이 적게 느껴졌다는 정도에요. 어뮤즈 부쉬에서 기대했던 그 느낌이 요리가 진행될 수록 약해졌어요.

약간의 아쉬움이 있지만 분명 좋은 식당입니다. 디너 코스를 먹어야 공평한 평가가 되겠지요.",맛있다
0,톡톡,,"메인 파스타와 리조또는 치즈 베이스로 시켰는데 숙성치즈의 깊은 맛이 그대로 살려져 있었고 그 외 요리들은 간이 강하지 않고 하나,하나 공들여진 맛이 느껴졌다:)

기본빵이랑 함께 나오는 다시마버터는 진짜 맛있었다. 식전빵도 잘 준비되어있다는 건 그만큼 기본부터 탄탄하다는 의미 아닐지...

많은 테이블이 있는 편은 아니여서 제한된 고객에게 정성들여 대접한다는 분위기이고 요리 설명이나, 음식 준비 서비스도 수준급이었다

프랑스에서 자란 친구 말에 따르면, 유럽 현지에서 먹는 맛이라고~",맛있다
